"","po_document","po_item","changed_on","short_text","material_no","company","location","matl_svcs_group","po_quantity","order_price_un","unit_price","total_li_value"
"1",7500002300,"00011",2002-08-11,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",1700,"EA",99.67,169444.44
"2",7500002300,"00012",2002-11-10,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",1400,"EA",35.42,49581.84
"3",7500002300,"00013",2002-08-11,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",4000,"EA",99.67,398692.8
"4",7500002300,"00014",2002-08-28,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",1700,"EA",35.42,60206.52
"5",7500002300,"00015",2002-08-11,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",12000,"EA",99.67,1196078.4
"6",7500002300,"00016",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",8000,"EA",35.42,283324.8
"7",7500002300,"00017",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",13000,"EA",99.67,1295751.6
"8",7500002300,"00018",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",8000,"EA",35.42,283324.8
"9",7500002300,"00019",2002-06-29,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",3300,"EA",99.67,328921.56
"10",7500002300,"00020",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",17080,"EA",40.13,685386.24
"11",7500002300,"00021",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",3100,"EA",17.07,52909.56
"12",7500002300,"00022",2002-11-10,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",800,"EA",35.42,28332.48
"13",7500002300,"00023",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",1000,"EA",99.67,99673.2
"14",7500002300,"00024",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",5160,"EA",40.13,207060.48
"15",7500002300,"00025",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",1000,"EA",99.67,99673.2
"16",7500002300,"00026",2002-08-11,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",5160,"EA",40.13,207060.48
"17",7500002300,"00027",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",1320,"EA",99.67,131568.62
"18",7500002300,"00028",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",6800,"EA",40.13,272870.4
"19",7500002300,"00029",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",3000,"EA",99.67,299019.6
"20",7500002300,"00030",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",2400,"EA",35.42,84997.44
"21",7500002300,"00031",2002-06-18,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",300,"EA",99.67,29901.96
"22",7500002375,"00011",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",12,"EA",121.44,1457.28
"23",7500002375,"00012",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",12,"EA",121.44,1457.28
"24",7500002375,"00013",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",60,"EA",121.44,7286.4
"25",7500002375,"00014",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",65,"EA",121.44,7893.6
"26",7500002375,"00015",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",6,"EA",121.44,728.64
"27",7500002375,"00016",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",20,"EA",121.44,2428.8
"28",7500002375,"00017",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",20,"EA",146.52,2930.4
"29",7500002375,"00018",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",20,"EA",146.52,2930.4
"30",7500002375,"00019",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",50,"EA",146.52,7326
"31",7500002375,"00020",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",30,"EA",146.52,4395.6
"32",7500002375,"00021",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",30,"EA",146.52,4395.6
"33",7500002375,"00022",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",20,"EA",146.52,2930.4
"34",7500002375,"00023",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",10,"EA",78.54,785.4
"35",7500002375,"00024",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",15,"EA",78.54,1178.1
"36",7500002375,"00025",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",40,"EA",78.54,3141.6
"37",7500002375,"00026",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",30,"EA",78.54,2356.2
"38",7500002375,"00027",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",20,"EA",78.54,1570.8
"39",7500002375,"00028",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",5,"EA",78.54,392.7
"40",7500002375,"00029",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",60,"EA",121.44,7286.4
"41",7500002375,"00030",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",60,"EA",121.44,7286.4
"42",7500002375,"00031",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",270,"EA",121.44,32788.8
"43",7500002375,"00032",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",275,"EA",121.44,33396
"44",7500002375,"00033",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",35,"EA",121.44,4250.4
"45",7500002375,"00034",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",15,"EA",31.68,475.2
"46",7500002375,"00035",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",12,"EA",31.68,380.16
"47",7500002375,"00036",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",12,"EA",31.68,380.16
"48",7500002375,"00037",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",15,"EA",31.68,475.2
"49",7500002375,"00038",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",30,"EA",31.68,950.4
"50",7500002375,"00039",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",85,"EA",31.68,2692.8
"51",7500002375,"00040",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",90,"EA",31.68,2851.2
"52",7500002375,"00041",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",25,"EA",31.68,792
"53",7500002375,"00042",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",30,"EA",31.68,950.4
"54",7500002375,"00043",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",4,"EA",31.68,126.72
"55",7500002375,"00044",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",8,"EA",31.68,253.44
"56",7500002375,"00045",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",6,"EA",31.68,190.08
"57",7500002375,"00046",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",6,"EA",31.68,190.08
"58",7500002375,"00047",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",10,"EA",31.68,316.8
"59",7500002375,"00048",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",20,"EA",31.68,633.6
"60",7500002375,"00049",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",45,"EA",31.68,1425.6
"61",7500002375,"00050",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",50,"EA",31.68,1584
"62",7500002375,"00051",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",15,"EA",31.68,475.2
"63",7500002375,"00052",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",20,"EA",31.68,633.6
"64",7500002375,"00053",2001-12-25,"TEE; PIPE; BW; ALLOY STEEL;","7000000146",2100,"Construction Loc 005","034000",80,"EA",121.44,9715.2
"65",7500002400,"00011",2002-05-07,"TUBING; METALLIC; ALL SIZES; STAINLESS S","7000000069",2100,"Construction Loc 005","019000",2080,"EA",10.49,21827.52
"66",7500002400,"00012",2002-05-07,"TUBING; METALLIC; ALL SIZES; STAINLESS S","7000000069",2100,"Construction Loc 005","019000",130,"EA",10.49,1364.22
"67",7500002400,"00013",2002-05-07,"TUBING; METALLIC; ALL SIZES; STAINLESS S","7000000069",2100,"Construction Loc 005","019000",130,"EA",10.49,1364.22
"68",7500002400,"00014",2002-05-07,"TUBING; METALLIC; ALL SIZES; STAINLESS S","7000000069",2100,"Construction Loc 005","019000",8450,"EA",10.49,88674.3
"69",7500002400,"00015",2002-05-07,"TUBING; METALLIC; ALL SIZES; STAINLESS S","7000000069",2100,"Construction Loc 005","019000",23790,"EA",10.49,249652.26
"70",7500002400,"00016",2002-05-07,"TUBING; METALLIC; ALL SIZES; STAINLESS S","7000000069",2100,"Construction Loc 005","019000",24440,"EA",10.49,256473.36
"71",7500002400,"00017",2002-05-07,"TUBING; METALLIC; ALL SIZES; STAINLESS S","7000000069",2100,"Construction Loc 005","019000",7020,"EA",10.49,73667.88
"72",7500002402,"00011",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",10,"EA",308.55,3085.5
"73",7500002402,"00012",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",7,"EA",206.25,1443.75
"74",7500002402,"00013",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",75,"EA",206.25,15468.75
"75",7500002402,"00014",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",77,"EA",206.25,15881.25
"76",7500002402,"00015",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",22,"EA",206.25,4537.5
"77",7500002402,"00016",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",30,"EA",359.7,10791
"78",7500002402,"00017",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",2,"EA",1052.7,2105.4
"79",7500002402,"00018",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",3,"EA",891,2673
"80",7500002402,"00019",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",18,"EA",891,16038
"81",7500002420,"00011",2001-12-25,"TUBING : STAINLESS STEEL; ASTM A269,","7000000069",2100,"Construction Loc 005","019000",1820,"EA",8.98,16336.32
"82",7500002420,"00012",2001-12-25,"TUBING : STAINLESS STEEL; ASTM A269,","7000000069",2100,"Construction Loc 005","019000",5040,"EA",8.98,45239.04
"83",7500002420,"00013",2001-12-25,"TUBING : STAINLESS STEEL; ASTM A269,","7000000069",2100,"Construction Loc 005","019000",5180,"EA",8.98,46495.68
"84",7500002420,"00014",2001-12-25,"TUBING : STAINLESS STEEL; ASTM A269,","7000000069",2100,"Construction Loc 005","019000",1540,"EA",8.98,13823.04
"85",7500002422,"00011",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",22,"EA",606.95,13352.88
"86",7500002422,"00012",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",14,"EA",404.63,5664.86
"87",7500002422,"00013",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",40,"EA",404.63,16185.31
"88",7500002422,"00014",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",150,"EA",404.63,60694.92
"89",7500002422,"00015",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",154,"EA",404.63,62313.45
"90",7500002422,"00016",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",44,"EA",404.63,17803.84
"91",7500002422,"00017",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",34,"EA",404.63,13757.52
"92",7500002422,"00018",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",22,"EA",600.65,13214.36
"93",7500002422,"00019",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",40,"EA",400.8,16032.19
"94",7500002422,"00020",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",30,"EA",400.8,12024.14
"95",7500002422,"00021",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",125,"EA",400.8,50100.6
"96",7500002422,"00022",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",140,"EA",400.8,56112.67
"97",7500002422,"00023",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",20,"EA",400.8,8016.1
"98",7500002422,"00024",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",40,"EA",400.8,16032.19
"99",7500002422,"00025",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",10,"EA",123.93,1239.35
"100",7500002422,"00026",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",10,"EA",123.93,1239.35
"101",7500002422,"00027",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",45,"EA",123.93,5577.07
"102",7500002422,"00028",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",10,"EA",123.93,1239.35
"103",7500002422,"00029",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",16,"EA",123.93,1982.96
"104",7500002422,"00030",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",24,"EA",404.63,9711.19
"105",7500002478,"00011",2003-03-23,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",3600,"EA",100.23,360819.36
"106",7500002478,"00012",2002-07-28,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",20000,"EA",41.34,826848
"107",7500002478,"00013",2003-03-23,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",3300,"EA",16.59,54754.92
"108",7500002478,"00014",2002-07-28,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",1700,"EA",36.13,61418.28
"109",7500002478,"00015",2002-12-29,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",6600,"EA",100.23,661502.16
"110",7500002478,"00016",2002-12-29,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",35000,"EA",41.34,1446984
"111",7500002478,"00017",2002-07-28,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",6000,"EA",16.59,99554.4
"112",7500002478,"00018",2002-07-28,"PIPE; METALLIC; ANY SIZE; STAINLESS; AST","7000000056",2100,"Construction Loc 005","010000",1800,"EA",36.13,65031.12
"113",7500002480,"00011",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",10,"EA",198,1980
"114",7500002480,"00012",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",10,"EA",198,1980
"115",7500002480,"00013",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",30,"EA",198,5940
"116",7500002480,"00014",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",80,"EA",198,15840
"117",7500002480,"00015",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",80,"EA",198,15840
"118",7500002480,"00016",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",25,"EA",198,4950
"119",7500002480,"00017",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",15,"EA",64.15,962.28
"120",7500002480,"00018",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",15,"EA",64.15,962.28
"121",7500002480,"00019",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",10,"EA",19.93,199.32
"122",7500002480,"00020",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",10,"EA",19.93,199.32
"123",7500002480,"00021",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",20,"EA",19.93,398.64
"124",7500002480,"00022",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",50,"EA",19.93,996.6
"125",7500002480,"00023",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",50,"EA",19.93,996.6
"126",7500002480,"00024",2001-12-25,"REDUCER; PIPE; BUTT WELD; ALL SIZE; ALLO","7000000127",2100,"Construction Loc 005","034000",15,"EA",19.93,298.98
"127",7500002520,"00011",2003-01-18,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",7128,"ZFT",1.06,7527.17
"128",7500002520,"00012",2004-01-12,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",336,"ZFT",1.06,354.82
"129",7500002520,"00013",2003-01-04,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",1,"EA",1.06,1.06
"130",7500002520,"00014",2003-01-04,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",11,"EA",1.06,11.62
"131",7500002520,"00015",2003-01-04,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",9,"EA",1.06,9.5
"132",7500002520,"00016",2003-01-04,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",3,"EA",0.59,1.78
"133",7500002520,"00017",2003-01-04,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",22,"EA",1.06,23.23
"134",7500002520,"00018",2003-01-04,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",1,"EA",0.92,0.92
"135",7500002520,"00019",2003-01-04,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",1,"EA",1.85,1.85
"136",7500002520,"00020",2003-01-04,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",1,"EA",0.53,0.53
"137",7500002520,"00021",2003-01-04,"COATING; PIPE; IMMERSION; EPOXY; APCS-10","7000007254",2100,"Excavation Loc 008","021000",1,"EA",0.92,0.92
"138",7500002537,"00011",2002-06-10,"TUBING; METALLIC; STAINLESS STEEL, ASTM","7000000069",2100,"Construction Loc 005","019000",1200,"EA",1.91,2296.8
"139",7500002537,"00012",2002-06-10,"TUBING; METALLIC; STAINLESS STEEL, ASTM","7000000069",2100,"Construction Loc 005","019000",400,"EA",1.91,765.6
"140",7500002537,"00013",2002-06-10,"TUBING; METALLIC; STAINLESS STEEL, ASTM","7000000069",2100,"Construction Loc 005","019000",400,"EA",1.91,765.6
"141",7500002537,"00014",2002-06-10,"TUBING; METALLIC; STAINLESS STEEL, ASTM","7000000069",2100,"Construction Loc 005","019000",600,"EA",1.91,1148.4
"142",7500002537,"00015",2002-06-10,"TUBING; METALLIC; STAINLESS STEEL, ASTM","7000000069",2100,"Construction Loc 005","019000",1600,"EA",1.91,3062.4
"143",7500002537,"00016",2002-06-10,"TUBING; METALLIC; STAINLESS STEEL, ASTM","7000000069",2100,"Construction Loc 005","019000",5000,"EA",1.91,9570
"144",7500002537,"00017",2002-06-10,"TUBING; METALLIC; STAINLESS STEEL, ASTM","7000000069",2100,"Construction Loc 005","019000",5000,"EA",1.91,9570
"145",7500002537,"00018",2002-06-10,"TUBING; METALLIC; STAINLESS STEEL, ASTM","7000000069",2100,"Construction Loc 005","019000",1400,"EA",1.91,2679.6
"146",7500002537,"00019",2002-06-10,"TUBING; METALLIC; STAINLESS STEEL, ASTM","7000000069",2100,"Construction Loc 005","019000",1300,"EA",1.91,2488.2
"147",7500002537,"00020",2002-06-10,"TUBING; METALLIC; STAINLESS STEEL, ASTM","7000000069",2100,"Construction Loc 005","019000",130,"EA",1.91,248.82
"148",7500002539,"00011",2001-12-25,"REDUCER; PIPE; BW; CARBON STEEL;","7000000128",2100,"Construction Loc 005","034000",15,"EA",120.12,1801.8
"149",7500002539,"00012",2001-12-25,"REDUCER; PIPE; BW; CARBON STEEL;","7000000128",2100,"Construction Loc 005","034000",15,"EA",120.12,1801.8
"150",7500002539,"00013",2001-12-25,"REDUCER; PIPE; BW; CARBON STEEL;","7000000128",2100,"Construction Loc 005","034000",5,"EA",497.64,2488.2
"151",7500002539,"00014",2001-12-25,"REDUCER; PIPE; BW; CARBON STEEL;","7000000128",2100,"Construction Loc 005","034000",5,"EA",113.26,566.28
"152",7500002566,"00011",2001-12-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",30,"EA",4100,123000
"153",7500002566,"00012",2001-12-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",30,"EA",4100,123000
"154",7500002566,"00013",2002-12-10,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",120,"EA",4100,492000
"155",7500002566,"00014",2005-06-09,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",340,"EA",4100,1394000
"156",7500002566,"00015",2001-12-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",450,"EA",4100,1845000
"157",7500002566,"00016",2003-02-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",110,"EA",4100,451000
"158",7500002566,"00017",2003-02-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",200,"EA",4100,820000
"159",7500002566,"00018",2001-12-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",100,"EA",129.36,12936
"160",7500002566,"00019",2001-12-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",100,"EA",129.36,12936
"161",7500002566,"00020",2001-12-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",400,"EA",129.36,51744
"162",7500002566,"00021",2001-12-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",1100,"EA",129.36,142296
"163",7500002566,"00022",2001-12-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",1450,"EA",129.36,187572
"164",7500002566,"00023",2003-02-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",360,"EA",129.36,46569.6
"165",7500002566,"00024",2003-02-25,"PIPE; NON-METALLIC; EPOXY / POLYESTER /","7000000022",2100,"Construction Loc 005","016000",650,"EA",129.36,84084
"166",7500002604,"00011",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",38,"EA",877.81,33356.9
"167",7500002604,"00012",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",49,"EA",877.81,43012.85
"168",7500002604,"00013",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",3,"EA",3763.38,11290.13
"169",7500002604,"00014",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",3,"EA",3763.38,11290.13
"170",7500002604,"00015",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",3,"EA",959.85,2879.55
"171",7500002604,"00016",2001-12-25,"TEE; PIPE; BW; CARBON STEEL;","7000000147",2100,"Construction Loc 005","034000",3,"EA",838.42,2515.27
